var_scaling_factor,var_name,var_min,var_max,var_isnan,var_isinf
4,A,0.000000,0.840000,0,0
4,x,4.000000,7.818182,0,0
4,y,0.000000,0.000000,0,0
4,tmp,0.000000,0.000000,0,0
4,A,0.000000,0.840000,0,0
4,x,4.000000,7.818182,0,0
4,y,405.536011,492.256012,0,0
4,tmp,51.359997,61.040001,0,0
